{'frequency': 35.6, 'K2': 0.9076711324657145, 'n': (5.198742318859741+2.776527278824784j), 'aspect_ratio_func': 'dsr_thurai_2007', 'wl': 8.421136460674157, 'canting': 10.0, 'elevation': 90.0, 'prefactor': 0.055232546521968295}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
2.0799999999999996,5.612661293233913,5.612661293233678,8.3331698029113,4.472754659469536,1.874871949526821e-16,0.9238643392634879
2.09,5.75864548606576,5.758645486065519,8.486012275177844,4.603337147478056,1.874871949526821e-16,0.9231580088268704
2.0999999999999996,5.9069757691602796,5.9069757691600335,8.640052721446015,4.7370812681412575,8.03516549797209e-17,0.922451626305
2.11,6.05764877558352,6.057648775583268,8.795256179550831,4.8740479661412754,1.874871949526821e-16,0.9217451942349105
2.1199999999999997,6.210658372303315,6.210658372303058,8.951589717518672,5.014299063038759,8.03516549797209e-17,0.9210387151438079
2.13,6.365998236297443,6.365998236297181,9.109017919579736,5.1578972656439595,1.607033099594418e-16,0.9203321915490705
2.1399999999999997,6.523663356914051,6.523663356913784,9.26750714182126,5.304906174427499,8.03516549797209e-17,0.9196256259582479
2.15,6.683645172343295,6.683645172343021,9.4270216994612,5.455390291970996,1.874871949526821e-16,0.9189190208690624
2.1599999999999997,6.845935948184302,6.84593594818402,9.58752747122437,5.609415031457367,8.03516549797209e-17,0.918212378769408
2.17,7.010526038858146,7.010526038857858,9.748988938427674,5.767046725200983,1.339194249662015e-16,0.9175057021373505
2.1799999999999997,7.177406251373923,7.17740625137363,9.911370963176996,5.928352633217513,-2.67838849932403e-17,0.9167989934411279
2.19,7.346567613899513,7.346567613899214,10.07463909685813,6.093400951833613,8.03516549797209e-17,0.9160922551391505
