{'K2': 0.847893210129674, 'canting': 10.0, 'frequency': 94.0, 'prefactor': 2.507951442233622, 'n': (3.699704408735369+2.155748075879551j), 'wl': 3.1892814680851065, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
1.35,6.033874965364429,6.033874965364231,4.327407914974791,15.181746470912586,-2.0287368207645846e-17,0.9796713093750001
1.36,6.182157333631321,6.182157333631114,4.38165212946655,15.869110120759581,-1.5215526155734384e-17,0.9791378534400004
1.37,6.3347133871586445,6.334713387158432,4.436691793008179,16.582214419556237,-3.043105231146877e-17,0.9785720242150001
1.3800000000000001,6.491703399189622,6.491703399189407,4.492559757758162,17.321824815500626,-2.0287368207645846e-17,0.9779727530399999
1.3900000000000001,6.653290458818835,6.653290458818612,4.549288221051013,18.088723702918404,-2.0287368207645846e-17,0.9773389692150002
1.4000000000000001,6.8196362841810085,6.819636284180779,4.606906967419035,18.883710670549988,-1.0143684103822923e-17,0.9766696
1.4100000000000001,6.990903570214067,6.99090357021383,4.665444705108732,19.70760275164349,-2.0287368207645846e-17,0.9759635706149999
1.42,7.167252196252975,7.167252196252733,4.724927314234184,20.56123467585333,-2.0287368207645846e-17,0.9752198042400002
1.43,7.348843679677553,7.348843679677302,4.785379870133299,21.445459122944687,-2.535921025955731e-17,0.9744372220149999
1.44,7.5358361705737975,7.535836170573541,4.846824845060719,22.361146978303474,-3.5502894363380233e-17,0.9736147430400003
1.45,7.728386713518521,7.728386713518253,4.909282990400155,23.309187590252225,-3.043105231146877e-17,0.9727512843750001
1.46,7.926652426190074,7.926652426189801,4.972773595284803,24.290489029171635,-3.043105231146877e-17,0.9718457610400001
1.47,8.13078049847337,8.130780498473086,5.037311772454387,25.305978348427814,-4.057473641529169e-17,0.9708970860149999
1.48,8.340922040278766,8.340922040278473,5.102912688756626,26.356601847105296,-2.0287368207645846e-17,0.96990417024
1.49,8.55722202585586,8.557222025855559,5.169588448863377,27.44332533454573,-2.535921025955731e-17,0.968865922615
1.5,8.80092307540931,8.800923075408997,5.244376953831774,28.56713439669235,-4.564657846720315e-17,0.9646504406249999
1.51,9.027330061767252,9.027330061766927,5.312278711683231,29.729034664240135,-1.5215526155734384e-17,0.9639518083123905
1.52,9.259878752125047,9.259878752124715,5.381161626654346,30.930052082591693,-2.0287368207645846e-17,0.9632529599508479
1.53,9.498668445233859,9.49866844523351,5.451025209995631,32.17123318361889,-5.071842051911462e-17,0.9625538986474304
1.54,9.74379063506034,9.743790635059982,5.521866348159215,33.453645359230194,-3.5502894363380233e-17,0.961854627499368
