{'wl': 8.421136460674157, 'aspect_ratio_func': 'dsr_thurai_2007', 'elevation': 90.0, 'canting': 10.0, 'prefactor': 0.05548070286560928, 'frequency': 35.6, 'n': (5.695519193854038+2.7772055098547335j), 'K2': 0.9117492415453236}
diameter[mm],radarXSh[mm2],radarXSv[mm2],extxs[mm2],ray[mm2],sKdp[mm2],aspect_ratio
1.9000000000000001,3.1979295462370354,3.1979295462368933,5.682367575046257,2.6101385448118144,1.874871949526821e-16,0.9365664295049999
1.9100000000000001,3.2962291544869013,3.2962291544867544,5.8033215903066875,2.693656158593359,5.35677699864806e-17,0.9358614816396705
1.9200000000000002,3.39670656624753,3.396706566247381,5.925890075899258,2.779388950135352,1.339194249662015e-16,0.935156434341888
1.93,3.499379381632643,3.499379381632488,6.0500592072538515,2.867383675552686,1.339194249662015e-16,0.9344512903255905
1.94,3.604265082374488,3.604265082374329,6.175814393533566,2.9576878272535465,1.607033099594418e-16,0.9337460522948879
1.95,3.7113797597753453,3.7113797597751805,6.303140139763149,3.0503496416290226,1.071355399729612e-16,0.9330407229440625
1.96,3.82073991948142,3.820739919481251,6.432021274223584,3.1454181067826856,8.03516549797209e-17,0.9323353049575679
1.97,3.9323608602416655,3.932360860241493,6.562440733754402,3.242942970300108,8.03516549797209e-17,0.9316298010100305
1.98,4.046257673711128,4.046257673710951,6.694382057701978,3.342974747058324,1.607033099594418e-16,0.930924213766248
1.99,4.162443897581375,4.162443897581194,6.827827626073698,3.4455647270752405,1.874871949526821e-16,0.9302185458811905
2.0,4.280933285651114,4.280933285650927,6.96275921070815,3.550764983398994,2.142710799459224e-16,0.9295128
2.01,4.401739300892445,4.4017393008922525,7.099157813165712,3.6586283800372486,5.35677699864806e-17,0.9288069787579906
2.02,4.524873443535081,4.524873443534884,7.237004527878865,3.769208579926458,1.874871949526821e-16,0.9281010847806479
2.03,4.6503470159451,4.650347015944898,7.376279711213545,3.8825600529410296,5.35677699864806e-17,0.9273951206836304
2.04,4.778171343859402,4.778171343859195,7.516962625256933,3.998738083942508,1.339194249662015e-16,0.926689089072768
2.05,4.9083559991604435,4.908355999160231,7.659032880711335,4.117798780868615,1.607033099594418e-16,0.9259829925440624
2.0599999999999996,5.040910164103403,5.0409101641031855,7.802469350422541,4.23979908286232,1.607033099594418e-16,0.9252768336836881
2.07,5.1758425260137,5.1758425260134775,7.947249797984936,4.364796768440806,1.071355399729612e-16,0.9245706150679905
2.0799999999999996,5.31315997733284,5.313159977332612,8.09335228992928,4.492850463704376,8.03516549797209e-17,0.9238643392634879
2.09,5.452869154626882,5.452869154626649,8.240753389351935,4.624019650585359,1.339194249662015e-16,0.9231580088268704
2.0999999999999996,5.594975912604594,5.5949759126043555,8.389429909544019,4.758364675136887,2.67838849932403e-17,0.922451626305
2.11,5.739485145802173,5.73948514580193,8.539357759012006,4.895946755861704,1.874871949526821e-16,0.9217451942349105
2.1199999999999997,5.886400464388828,5.886400464388577,8.690512475322887,5.036827992080826,2.67838849932403e-17,0.9210387151438079
2.13,6.035725039874067,6.03572503987381,8.842868871611643,5.1810713723422435,2.946227349256433e-16,0.9203321915490705
2.1399999999999997,6.187460698469682,6.18746069846942,8.996402185437994,5.328740782869476,2.142710799459224e-16,0.9196256259582479
2.15,6.341606773084702,6.341606773084434,9.151084963603749,5.479901016050169,8.03516549797209e-17,0.9189190208690624
2.1599999999999997,6.498164923352298,6.498164923352022,9.306891671168566,5.634617778964538,1.874871949526821e-16,0.918212378769408
2.17,6.6571330494321925,6.657133049431913,9.463794307241706,5.7929577019538545,8.03516549797209e-17,0.9175057021373505
2.1799999999999997,6.818508241415998,6.818508241415711,9.621765451222032,5.954988347228789,2.67838849932403e-17,0.9167989934411279
2.19,6.982288751834741,6.9822887518344485,9.780777085886118,6.120778217517789,0.0,0.9160922551391505
2.1999999999999997,7.148467902037429,7.1484679020371305,9.940799907838542,6.2903967647553,1.339194249662015e-16,0.91538548968
